"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"TMEM52",3.84180886100287,0.159298535597256,0.76041339189724,0.209489387344698,0.834066219267837,0.999878154981222,0
"CFAP74",5.41983329649126,-0.564768180543056,0.830330220103852,-0.680172980422679,0.496394938599201,0.999878154981222,0
"GABRD",24.3136603963701,0.16764273204675,0.641668125633998,0.261260806559639,0.793891388997743,0.999878154981222,0
"PRKCZ",348.826514092569,-0.100230084465708,0.159722615168616,-0.627525941519909,0.530314536958437,0.999878154981222,0
"PRKCZ-AS1",13.8284469699379,-0.57101579618147,0.485305537544461,-1.17661092241124,0.239350836252456,0.999878154981222,0
"FAAP20",102.718201156988,-0.229827904944198,0.200096082805164,-1.14858772706702,0.250726020127375,0.999878154981222,0
"SKI",235.532676542066,-0.605379377979078,0.405077166338137,-1.49447914690343,0.135050428354904,0.999878154981222,0
"MORN1",14.6684707657656,-0.645670276272729,0.712752862749019,-0.905882403309389,0.364998099096016,0.999878154981222,0
"LOC100129534",7.12011605161796,0.283566782870206,0.608254294390051,0.466197749009833,0.641073960440464,0.999878154981222,0
"RER1",203.133670762806,-0.141860906958357,0.204830871089076,-0.692575812445115,0.488575793808423,0.999878154981222,0
"PEX10",54.1254931140701,-0.0439929198448923,0.262270344226202,-0.167738826799836,0.866788749556782,0.999878154981222,0
"ARHGEF16",12.5917233691981,0.122190025403787,0.443395140067234,0.275578179285544,0.782872071316813,0.999878154981222,0
"MEGF6",9.63071777475084,-0.088172909242197,0.568751245868494,-0.155028951378481,0.876798493325857,0.999878154981222,0
"TPRG1L",221.308937061691,0.0266231891228334,0.173484300508285,0.153461662207077,0.878034221269744,0.999878154981222,0
"WRAP73",36.7332114217935,0.559471672626615,0.535273615432585,1.04520689325304,0.295927358222637,0.999878154981222,0
"GFOD3P",132.366242810183,-0.0812063772494679,0.222098051956486,-0.365633000983628,0.714638946506424,0.999878154981222,0
"LRRC47",330.136710186471,-0.0574203629920101,0.148623643553188,-0.38634743180321,0.69923937671686,0.999878154981222,0
"CEP104",161.996545129505,-0.0184421293757332,0.170959375231647,-0.10787433769423,0.914095373862432,0.999878154981222,0
"DFFB",16.561818269699,0.100021222884112,0.372356591928797,0.268616764285022,0.788224610269403,0.999878154981222,0
"C1orf174",54.6106001333991,-0.160753136001067,0.419312885332241,-0.383372754867038,0.701443401482191,0.999878154981222,0
"AJAP1",127.387341996985,-0.0868992288584179,0.201846225555141,-0.430521941242237,0.666816009554214,0.999878154981222,0
"NPHP4",152.215131187221,0.0159508819536972,0.199726205571041,0.0798637410053016,0.93634562816591,0.999878154981222,0
"KCNAB2",619.399448567814,-0.0544251103928386,0.231243105813337,-0.235358845408224,0.813930225539467,0.999878154981222,0
"CHD5",896.170338011813,-0.116779993625196,0.146658308750432,-0.796272605488177,0.425873604622194,0.999878154981222,0
"RPL22",300.348564314964,0.252027022243574,0.175470002711854,1.43629690744029,0.150917873674649,0.999878154981222,0
"RNF207",61.3629349672994,-0.326012839524798,0.257947426531586,-1.26387320047513,0.206275542230844,0.999878154981222,0
"ICMT",333.7457208562,-0.0789067496180623,0.17685685241004,-0.446161675630855,0.655480464195999,0.999878154981222,0
"GPR153",345.786977353443,-0.163133251126748,0.298324097892473,-0.546832295075093,0.584493953586136,0.999878154981222,0
"ACOT7",990.447093525652,0.0276563391584606,0.133226910860575,0.207588234087358,0.835550492082318,0.999878154981222,0
"TNFRSF25",39.8826997913773,-0.284183231826215,0.40807322154936,-0.696402549393553,0.486176766927982,0.999878154981222,0
"PLEKHG5",148.57639331392,-0.11968037005065,0.231461867835919,-0.517063009858239,0.605112174246632,0.999878154981222,0
"NOL9",124.052725309291,-0.279785819287563,0.242056397962281,-1.15587037418925,0.24773418219809,0.999878154981222,0
"ZBTB48",45.9518356681276,-0.560913359864036,0.381273735678405,-1.47115656646529,0.141248780202552,0.999878154981222,0
"KLHL21",60.2274892324216,-0.220656095997837,0.316558095105383,-0.697047712282889,0.485772935105228,0.999878154981222,0
