ROI,Area,Mean,Min,Max,MinThr,MaxThr
0049-0015-0479,216.714,10181.751,2400,19552,0,65535
0049-0016-0500,312.655,11036.437,3872,19168,0,65535
0049-0017-0518,549.321,19098.757,6816,38112,0,65535
0049-0018-0527,366.568,11951.778,5536,19872,0,65535
0049-0019-0532,236.667,22053.137,2336,48544,0,65535
0049-0020-0550,505.596,11860.541,3568,22624,0,65535
0049-0021-0573,285.698,19943.715,4016,48512,0,65535
0049-0022-0601,265.958,15150.557,1968,28144,0,65535
0049-0023-0605,318.386,8852.8,1184,14176,0,65535
0049-0024-0619,269.779,8865.775,2336,12176,0,65535
0049-0025-0635,401.803,8396.239,1744,14720,0,65535
0049-0026-0631,162.801,20538.764,3136,41904,0,65535
0049-0027-0647,279.33,12680.182,1808,23664,0,65535
0049-0028-0657,342.158,12368,5776,24336,0,65535
0049-0029-0673,179.782,10316.241,5376,15504,0,65535
0049-0030-0677,212.682,10536.527,3184,20352,0,65535
0049-0031-0687,410.081,8891.594,4016,16560,0,65535
0049-0032-0690,212.469,17062.474,4688,32960,0,65535
0049-0033-0694,154.311,15550.922,4816,31968,0,65535
0049-0034-0709,194.64,9883.708,1792,20720,0,65535
0049-0035-0717,352.347,10262.323,5168,23360,0,65535
0049-0036-0717,314.777,11452.763,5248,20352,0,65535
0049-0037-0793,255.77,9180.667,3296,15888,0,65535
0049-0038-0954,520.454,21419.197,2416,43088,0,65535
0049-0039-0967,312.442,13281.402,3968,28656,0,65535
0050-0001-0018,236.879,16292.272,4464,25872,0,65535
0050-0002-0058,354.045,10637.036,2016,32256,0,65535
0050-0003-0107,311.806,13308.395,4256,22112,0,65535
0050-0004-0172,381.214,24336.944,3248,60048,0,65535
0050-0005-0168,490.314,36316.468,4080,65520,0,65535
0050-0006-0188,127.354,20545.36,9168,33840,0,65535
0050-0007-0195,154.948,17304.745,5840,25120,0,65535
0050-0008-0218,459.749,15831.343,4816,22992,0,65535
0050-0009-0224,471.847,13000.22,4192,22208,0,65535
0050-0010-0246,503.261,13617.626,2496,24368,0,65535
0050-0011-0316,324.753,13976.188,4768,22496,0,65535
0050-0012-0324,331.758,15658.032,3488,29200,0,65535
0050-0013-0378,308.197,19533.499,4320,30048,0,65535
0050-0014-0376,370.601,11477.333,5152,23712,0,65535
0050-0015-0391,461.235,9552.699,4112,18560,0,65535
0050-0016-0426,277.632,18390.96,2944,30128,0,65535
0050-0017-0418,170.867,32393.898,1840,65520,0,65535
0050-0018-0434,435.764,11437.826,4736,19888,0,65535
0050-0019-0435,297.584,17475.698,2464,30208,0,65535
0050-0020-0454,215.653,14102.063,5424,23472,0,65535
0050-0021-0467,334.093,17781.906,1248,38832,0,65535
0050-0022-0474,281.665,11422.891,6512,19968,0,65535
0050-0023-0489,258.954,18909.023,5328,28688,0,65535
0050-0024-0508,459.961,17416.904,6640,24272,0,65535
0050-0025-0506,280.392,23578.223,2320,61328,0,65535
0050-0026-0570,417.51,11551.146,2960,33920,0,65535
0050-0027-0576,368.478,15978.968,6896,25376,0,65535
0050-0028-0581,414.326,10330.369,5616,17712,0,65535
0050-0029-0595,275.51,13138.983,2384,24624,0,65535
0050-0030-0634,364.021,22299.82,4624,41056,0,65535
0050-0031-0643,345.13,14881.26,5184,22304,0,65535
0050-0032-0654,309.683,22188.304,2464,38080,0,65535
0050-0033-0653,395.01,13095.076,8048,18656,0,65535
0050-0034-0673,268.081,15381.853,7136,21168,0,65535
0050-0035-0683,295.462,12377.678,4624,21888,0,65535
0050-0036-0697,462.933,26481.761,9120,47072,0,65535
0050-0037-0707,204.404,17296.997,6528,27536,0,65535
0050-0038-0708,231.148,15977.491,6112,24352,0,65535
0050-0039-0714,191.244,11611.525,5920,19888,0,65535
0050-0040-0712,125.444,12766.538,6208,18304,0,65535
0050-0041-0717,154.735,12559.759,1216,27808,0,65535
0050-0042-0743,427.061,13956.08,10176,20096,0,65535
0050-0043-0747,250.888,17397.739,8240,24048,0,65535
0050-0044-0758,383.548,27467.05,10832,42656,0,65535
0050-0045-0756,286.547,14281.316,4608,34032,0,65535
0050-0046-0757,331.546,16626.786,9392,23936,0,65535
0050-0047-0773,198.46,13192.402,6288,18848,0,65535
0050-0048-0771,125.019,33266.798,3760,65520,0,65535
0050-0049-0783,184.239,13523.945,6304,20512,0,65535
0050-0050-0807,400.529,11796.053,6992,20256,0,65535
0050-0051-0804,170.018,10237.203,3808,17712,0,65535
0050-0052-0826,354.894,16415.56,5408,25856,0,65535
0050-0053-0824,227.327,18955.847,4608,29824,0,65535
0050-0054-0830,229.874,15497.293,3312,22688,0,65535
0050-0055-0831,241.124,15764.366,5248,22608,0,65535
0050-0056-0836,287.608,11175.593,4928,17424,0,65535
0050-0057-0835,229.45,15751.83,6432,24400,0,65535
0050-0058-0850,152.401,17412.791,8976,25408,0,65535
0050-0059-0851,246.006,18190.537,3120,28992,0,65535
0050-0060-0878,341.097,19468.336,5824,32784,0,65535
0050-0061-0888,271.477,14460.347,3584,22336,0,65535
0050-0062-0921,600.263,15293.46,5872,21872,0,65535
0050-0063-0939,241.124,16861.93,3040,23568,0,65535
0050-0064-0949,505.596,15203.17,3600,26752,0,65535
0050-0065-0944,193.366,13464.132,5504,20720,0,65535
0050-0066-0944,235.818,17545.951,6976,31760,0,65535
0050-0067-0941,206.738,11674.004,2656,19744,0,65535
0050-0068-0958,264.26,11173.95,5408,17776,0,65535
0050-0069-0975,555.052,11452.696,4000,18464,0,65535
0050-0070-0977,260.864,15059.684,7632,25008,0,65535
0050-0071-0977,289.731,13318.084,5072,25408,0,65535
0050-0072-0985,393.949,19348.543,8992,29248,0,65535
0050-0073-1001,331.333,13583.723,2288,23904,0,65535
0050-0074-1014,312.867,13381.916,4656,28688,0,65535
0050-0075-1017,253.223,13064.221,5584,23584,0,65535
0050-0076-1019,298.858,11937.705,5264,20496,0,65535
0051-0001-0036,680.284,11859.03,4832,16544,0,65535
0051-0002-0064,724.646,13979.131,5200,23824,0,65535
0051-0003-0062,342.158,7105.558,3280,12208,0,65535
0051-0004-0073,341.522,9463.319,3216,14320,0,65535
0051-0005-0099,237.303,24859.478,7904,35920,0,65535
0051-0006-0116,122.685,18243.349,5472,33120,0,65535
0051-0007-0136,283.575,18222.778,5008,31440,0,65535
0051-0008-0150,115.892,18485.451,2048,37392,0,65535
0051-0009-0165,378.879,16347.904,1792,36912,0,65535
0051-0010-0167,307.773,20055.128,5824,32736,0,65535
0051-0011-0161,168.532,18856.866,1744,40672,0,65535
0051-0012-0164,225.842,12861.789,5040,18752,0,65535
0051-0013-0227,215.653,14230.425,4000,42128,0,65535
0051-0014-0232,270.415,15795.981,3968,30496,0,65535
0051-0015-0253,555.477,30534.646,5712,50768,0,65535
0051-0016-0246,144.759,12981.372,5824,22320,0,65535
0051-0017-0258,201.644,30744.253,10544,61488,0,65535
0051-0018-0273,231.36,16385.13,2192,32816,0,65535
0051-0019-0283,232.421,8353.476,3312,16464,0,65535
0051-0020-0289,198.46,14763.02,3920,30032,0,65535
0051-0021-0292,186.786,16057.909,2400,24704,0,65535
0051-0022-0306,202.493,11293.602,1968,17664,0,65535
0051-0023-0326,276.995,19464.448,4336,33600,0,65535
0051-0024-0325,274.873,6836.979,2064,10240,0,65535
0051-0025-0321,149.429,13007.205,3424,27728,0,65535
0051-0026-0340,223.294,12538.54,1840,22912,0,65535
0051-0027-0351,191.244,10155.33,6432,13760,0,65535
0051-0028-0356,112.921,26823.158,3264,51392,0,65535
0051-0029-0363,166.41,9784.408,6768,12208,0,65535
0051-0030-0377,211.196,10632.507,2384,16976,0,65535
0051-0031-0385,403.713,10202.591,3488,17616,0,65535
0051-0032-0396,421.967,7493.36,2864,11136,0,65535
0051-0033-0410,276.571,8839.785,3888,38688,0,65535
0051-0034-0442,355.955,17519.618,3280,40048,0,65535
0051-0035-0445,248.128,7645.399,3024,12976,0,65535
0051-0036-0454,200.371,10711.119,4368,19296,0,65535
0051-0037-0467,276.359,10426.568,4000,15744,0,65535
0051-0038-0469,223.931,11314.411,2352,19968,0,65535
0051-0039-0469,127.991,6133.307,3184,8848,0,65535
0051-0040-0488,463.145,19899.219,6272,34448,0,65535
0051-0041-0481,158.556,14068.262,6272,26560,0,65535
0051-0042-0506,427.91,7304.698,3552,9568,0,65535
0051-0043-0508,199.946,13426.565,7648,26928,0,65535
0051-0044-0521,188.272,7500.284,4352,9520,0,65535
0051-0045-0530,295.037,28499.269,9984,55024,0,65535
0051-0046-0535,217.988,10969.394,1840,19392,0,65535
0051-0047-0530,198.248,12892.248,3808,19040,0,65535
0051-0048-0529,216.078,8897.572,1952,14960,0,65535
0051-0049-0545,454.018,9888.052,3216,17904,0,65535
0051-0050-0541,254.921,16514.118,8288,33104,0,65535
0051-0051-0543,195.489,10741.768,4832,15888,0,65535
0051-0052-0559,209.71,13981.668,5456,19616,0,65535
0051-0053-0557,147.519,17259.718,4160,37056,0,65535
0051-0054-0572,278.906,10621.991,4720,17232,0,65535
0051-0055-0573,271.052,18500.348,1472,37728,0,65535
0051-0056-0584,431.731,9896.724,3616,16080,0,65535
0051-0057-0578,339.187,24666.033,7456,43024,0,65535
0051-0058-0590,327.3,13130.304,5968,20416,0,65535
0051-0059-0601,360.837,13221.129,7488,25280,0,65535
0051-0060-0622,291.004,18873.535,7696,37216,0,65535
0051-0061-0651,213.318,11163.479,4272,18864,0,65535
0051-0062-0662,311.381,18219.757,4192,29824,0,65535
0051-0063-0654,167.471,19791.108,4416,37152,0,65535
0051-0064-0661,167.471,22697.511,10048,31552,0,65535
0051-0065-0681,462.296,19298.219,6112,43248,0,65535
0051-0066-0701,264.897,24924.795,8640,41632,0,65535
0051-0067-0721,238.365,14228.616,3520,24048,0,65535
0051-0068-0738,362.111,25004.727,6240,38848,0,65535
0051-0069-0755,382.699,10542.323,2256,20816,0,65535
0051-0070-0743,194.64,11801.719,2624,21984,0,65535
0051-0071-0749,134.359,32368.784,3824,60032,0,65535
0051-0072-0757,282.726,10906.583,4992,16320,0,65535
0051-0073-0772,649.082,19269.614,8864,41712,0,65535
0051-0074-0774,205.889,19990.977,4304,31216,0,65535
0051-0075-0781,284.212,10599.863,1568,19104,0,65535
0051-0076-0775,139.241,29976.585,10464,44592,0,65535
0051-0077-0794,522.365,11426.926,5424,16912,0,65535
0051-0078-0806,367.205,25617.073,8224,42016,0,65535
0051-0079-0803,264.897,8737.359,1904,15488,0,65535
0051-0080-0809,178.72,16288.228,5840,27808,0,65535
0051-0081-0823,307.56,14541.228,3968,22096,0,65535
0051-0082-0819,302.891,23681.043,8128,40496,0,65535
0051-0083-0835,340.885,10979.885,3312,17808,0,65535
0051-0084-0842,188.697,16938.223,2096,35616,0,65535
0051-0085-0853,345.979,11328.51,5200,16976,0,65535
0051-0086-0870,309.683,18432.011,2384,32592,0,65535
0051-0087-0924,402.652,11558.435,3552,18512,0,65535
0051-0088-0961,313.079,13431.68,2672,22128,0,65535
0051-0089-0961,248.341,21106.995,6336,59056,0,65535
0051-0090-0977,479.276,14115.267,3072,25008,0,65535
0051-0091-0999,398.194,9681.518,1664,16320,0,65535
0051-0092-0986,234.756,16768.434,2256,27040,0,65535
0051-0093-1006,416.024,8465.469,4208,13632,0,65535
0051-0094-1005,273.812,11589.346,2784,19008,0,65535
0051-0095-1029,117.803,28767.106,3264,55168,0,65535
0052-0001-0073,306.711,7605.57,2672,13456,0,65535
0052-0002-0079,416.448,22118.508,9232,38512,0,65535
0052-0003-0104,227.115,15379.26,3712,27584,0,65535
0052-0004-0131,435.551,30386.3,16704,44064,0,65535
0052-0005-0120,168.32,5274.431,448,13008,0,65535
0052-0006-0126,251.737,23271.744,7344,37968,0,65535
0052-0007-0197,241.973,7272.253,2704,12176,0,65535
0052-0008-0232,211.833,15345.058,3200,29536,0,65535
0052-0009-0254,265.746,16768.677,5536,24944,0,65535
0052-0010-0256,250.676,7478.557,2352,13632,0,65535
0052-0011-0276,606.418,18217.028,5856,28112,0,65535
0052-0012-0274,278.269,13451.191,3920,21120,0,65535
0052-0013-0281,200.583,10843.039,1792,20368,0,65535
0052-0014-0279,247.916,14944.301,3824,22512,0,65535
0052-0015-0292,196.126,11927.706,2416,20480,0,65535
0052-0016-0290,267.656,17509.088,7104,26000,0,65535
0052-0017-0307,202.918,12591.197,5296,19072,0,65535
0052-0018-0331,397.77,11510.438,3792,22160,0,65535
0052-0019-0332,220.96,22191.785,3088,38800,0,65535
0052-0020-0336,244.52,21652.417,8096,34400,0,65535
0052-0021-0335,315.626,9255.629,2624,16272,0,65535
0052-0022-0360,413.052,9247.005,3216,13648,0,65535
0052-0023-0353,288.67,14744.447,3472,24368,0,65535
0052-0024-0364,292.066,13018.244,4496,23344,0,65535
0052-0025-0415,353.408,8530.566,1552,14848,0,65535
0052-0026-0413,259.166,9781.399,2784,17920,0,65535
0052-0027-0416,253.647,18058.551,1680,34784,0,65535
0052-0028-0414,128.416,12804.099,1456,22464,0,65535
0052-0029-0455,334.942,10758.428,2336,17888,0,65535
0052-0030-0525,287.396,5525.814,1504,9872,0,65535
0052-0031-0550,311.169,14002.51,3040,46624,0,65535
0052-0032-0562,326.239,14553.65,5168,24960,0,65535
0052-0033-0566,211.62,6543.791,896,16272,0,65535
0052-0034-0594,215.865,10763.941,3952,16736,0,65535
0052-0035-0730,486.705,11445.498,1440,19872,0,65535
0052-0036-0734,242.398,6270.697,1552,14768,0,65535
0052-0037-0812,336.427,12272.384,2688,21056,0,65535
0052-0038-0847,284.849,10230.224,1792,15888,0,65535
0052-0039-0850,184.451,17230.693,2752,27040,0,65535
0052-0040-0881,337.276,8504.73,2784,12736,0,65535
0052-0041-0902,333.031,10231.21,2048,19600,0,65535
0052-0042-0925,312.442,11779.109,2032,19536,0,65535
0052-0043-0952,341.309,9742.886,4512,12624,0,65535
0052-0044-0983,253.223,7691.869,1696,12880,0,65535
0052-0045-0983,299.919,7485.35,1936,12208,0,65535
0052-0046-0992,300.556,10382.802,5984,16800,0,65535
0052-0047-0988,177.447,11642.737,3296,17616,0,65535
0052-0048-0998,228.601,12333.489,2880,17504,0,65535
0052-0049-1019,263.199,8683.161,1136,15744,0,65535
0052-0050-1025,181.48,8750.091,4560,11824,0,65535
0053-0001-0012,109.737,11142.066,8736,13776,0,65535
0053-0002-0063,129.689,23444.347,1648,42944,0,65535
0053-0003-0094,292.49,16094.456,3376,27088,0,65535
0053-0004-0109,210.771,14181.623,2096,26464,0,65535
0053-0005-0125,251.312,18934.378,5904,26384,0,65535
0053-0006-0123,151.764,22944.783,1568,39440,0,65535
0053-0007-0138,283.151,13420.294,5744,21872,0,65535
0053-0008-0141,239.001,13419.908,4064,20736,0,65535
0053-0009-0135,178.508,13585.636,1856,25232,0,65535
0053-0010-0164,149.004,13541.994,6000,20032,0,65535
0053-0011-0173,125.019,18110.37,9120,24224,0,65535
0053-0012-0222,299.707,34447.513,5376,48272,0,65535
0053-0013-0232,262.774,11706.352,6320,18448,0,65535
0053-0014-0262,211.408,15189.269,1040,31792,0,65535
0053-0015-0289,243.883,25004.449,8352,39376,0,65535
0053-0016-0296,239.638,27143.695,2064,48352,0,65535
0053-0017-0330,264.472,15417.644,8240,22592,0,65535
0053-0018-0348,338.975,16088.536,7856,24704,0,65535
0053-0019-0358,295.25,15504.115,4752,32896,0,65535
0053-0020-0366,359.563,22021.365,9216,35792,0,65535
0053-0021-0360,248.341,13368.219,7744,20672,0,65535
0053-0022-0388,431.306,16121.386,3856,28768,0,65535
0053-0023-0374,157.07,9436.843,5712,14000,0,65535
0053-0024-0395,189.333,21278.511,8016,33120,0,65535
0053-0025-0416,299.07,17895.392,2928,26656,0,65535
0053-0026-0427,406.26,19470.863,11504,28592,0,65535
0053-0027-0456,362.111,11953.238,6080,20480,0,65535
0053-0028-0452,571.396,15892.844,5728,25120,0,65535
0053-0029-0470,180.631,14280.686,7616,22256,0,65535
0053-0030-0472,149.853,16383.547,1120,28672,0,65535
0053-0031-0499,216.502,14352.031,6368,23456,0,65535
0053-0032-0507,262.562,16838.972,6832,29344,0,65535
0053-0033-0526,340.248,10828.916,4032,21008,0,65535
0053-0034-0527,433.853,13087.123,6080,22272,0,65535
0053-0035-0559,411.566,16254.515,2816,28384,0,65535
0053-0036-0559,212.045,12789.093,1184,23312,0,65535
0053-0037-0578,426.637,23062.496,10512,41904,0,65535
0053-0038-0586,383.761,14097.779,9568,21072,0,65535
0053-0039-0578,156.221,19773.087,1712,35440,0,65535
0053-0040-0599,174.9,18373.204,2112,35712,0,65535
0053-0041-0614,433.217,17738.818,9024,25408,0,65535
0053-0042-0613,289.094,14072.176,7952,22256,0,65535
0053-0043-0617,358.078,13230.132,2848,21808,0,65535
0053-0044-0617,219.049,10297.581,4224,15920,0,65535
0053-0045-0687,209.285,27867.018,13568,40816,0,65535
0053-0046-0714,347.889,15121.455,5856,25136,0,65535
0053-0047-0733,215.441,18247.913,8864,28608,0,65535
0053-0048-0734,227.327,26525.341,2224,43296,0,65535
0053-0049-0778,390.765,19992.613,10368,29712,0,65535
0053-0050-0776,173.202,13676.471,2896,20528,0,65535
0053-0051-0790,340.673,16660.396,2448,29488,0,65535
0053-0052-0814,683.043,17644.172,10320,24816,0,65535
0053-0053-0810,283.151,26371.79,3712,41536,0,65535
0053-0054-0822,357.229,16341.438,2800,25056,0,65535
0053-0055-0819,223.294,15646.707,2640,27872,0,65535
0053-0056-0832,179.145,21777.346,2688,34736,0,65535
0053-0057-0837,338.55,14144.592,2576,21440,0,65535
0053-0058-0862,181.48,14244.042,2160,24192,0,65535
0053-0059-0868,334.517,27400.234,1984,65520,0,65535
0053-0060-0878,400.529,15618.679,6544,24448,0,65535
0053-0061-0877,165.985,11600.041,3536,21184,0,65535
0053-0062-0901,477.154,18918.192,7024,26768,0,65535
0053-0063-0899,205.253,21400.108,4080,31824,0,65535
0053-0064-0926,146.033,14816.581,944,26416,0,65535
0053-0065-0960,373.785,14483.88,2688,23664,0,65535
0053-0066-0998,347.889,28460.593,2608,49488,0,65535
0053-0067-0987,182.541,18734.326,3392,34368,0,65535
0053-0068-1000,165.773,17100.886,5568,29920,0,65535
0053-0069-1020,239.426,33095.489,13024,56080,0,65535
0053-0070-1022,232.209,19770.033,12976,26320,0,65535
0053-0071-1021,179.357,22109.084,2400,38272,0,65535
0053-0072-1023,189.758,37804.528,20432,54256,0,65535
0053-0073-1026,165.773,15505.086,4304,25488,0,65535
0053-0074-1026,218.837,16811.406,8032,24048,0,65535
0054-0001-0045,107.614,37493.27,16944,55520,0,65535
0054-0002-0054,112.284,33089.694,2464,65520,0,65535
0054-0003-0070,124.17,37987.61,3712,65520,0,65535
0054-0004-0129,200.158,12796.946,2768,20272,0,65535
0054-0005-0133,130.114,44761.162,6528,65520,0,65535
0054-0006-0143,248.765,16087.481,5968,29600,0,65535
0054-0007-0155,266.17,16968.727,2256,37072,0,65535
0054-0008-0188,141.363,21913.489,2768,49600,0,65535
0054-0009-0224,328.149,23066.836,6656,34800,0,65535
0054-0010-0229,239.426,33996.539,2048,65520,0,65535
0054-0011-0236,128.416,15239.405,8960,22848,0,65535
0054-0012-0247,146.457,28921.6,9600,64192,0,65535
0054-0013-0242,104.643,21980.56,3472,37088,0,65535
0054-0014-0264,306.711,13729.882,5168,24544,0,65535
0054-0015-0274,390.341,16726.56,5216,42512,0,65535
0054-0016-0267,243.671,32944.195,6032,49344,0,65535
0054-0017-0285,242.398,18307.278,8736,27360,0,65535
0054-0018-0303,199.734,18021.798,2304,36448,0,65535
0054-0019-0329,347.889,16403.719,2816,25328,0,65535
0054-0020-0361,259.378,15111.764,7024,26848,0,65535
0054-0021-0381,199.946,41217.885,5584,65088,0,65535
0054-0022-0385,254.072,19868.458,9856,32896,0,65535
0054-0023-0395,138.816,37851.474,12736,60368,0,65535
0054-0024-0408,227.752,14114.788,6384,25728,0,65535
0054-0025-0434,272.963,14905.991,7936,30352,0,65535
0054-0026-0447,270.84,11450.934,4816,18880,0,65535
0054-0027-0475,153.886,15350.091,944,44416,0,65535
0054-0028-0488,171.504,48189.069,8416,65520,0,65535
0054-0029-0519,259.378,10772.648,5920,19760,0,65535
0054-0030-0528,174.051,21372.371,1984,41376,0,65535
0054-0031-0553,449.985,13151.849,1824,22432,0,65535
0054-0032-0553,179.357,37642.017,2512,65520,0,65535
0054-0033-0566,275.934,11759.434,5136,17232,0,65535
0054-0034-0570,452.108,15879.73,8416,27984,0,65535
0054-0035-0598,222.658,21427.066,6464,40224,0,65535
0054-0036-0602,237.091,13033.096,5344,31344,0,65535
0054-0037-0609,225.629,25511.119,2992,43296,0,65535
0054-0038-0614,262.562,25203.867,8528,42704,0,65535
0054-0039-0629,202.918,16366.427,10848,26464,0,65535
0054-0040-0638,246.43,19048.283,9328,34336,0,65535
0054-0041-0654,167.259,22062.376,5552,40832,0,65535
0054-0042-0674,319.871,22774.593,3744,42208,0,65535
0054-0043-0738,188.272,21583.242,1184,43968,0,65535
0054-0044-0763,160.042,16452.244,1216,30672,0,65535
0054-0045-0765,250.039,23430.031,5088,50128,0,65535
0054-0046-0776,320.508,14801.6,6352,28048,0,65535
0054-0047-0794,161.103,24204.206,1216,42592,0,65535
0054-0048-0833,220.535,12758.144,5024,21184,0,65535
0054-0049-0887,339.187,20319.87,6192,35984,0,65535
0054-0050-0887,201.856,48872.732,2432,65520,0,65535
0054-0051-0898,314.777,17071.536,8320,26640,0,65535
0054-0052-0923,276.146,20029.233,9008,37216,0,65535
0054-0053-0997,137.755,25778.219,1568,55184,0,65535
